DateTime,VMT_total,TT_mean,weather,Crash,INCIDENT,Column1,ROADWORK
1/1/2015 0:15,507.07,2.01,0,0,0,0,0
1/1/2015 0:30,787.78,2,0,0,0,0,0
1/1/2015 0:45,1004.91,2,0,0,0,0,0
1/1/2015 1:00,1087.64,1.99,0,0,0,0,0
1/1/2015 1:15,954.44,2,0,0,0,0,0
1/1/2015 1:30,918.8,2.02,0,0,0,0,0
1/1/2015 1:45,846.31,2.02,0,0,0,0,0
1/1/2015 2:00,834.78,1.98,0,0,0,0,0
1/1/2015 2:15,812.37,2.02,0,0,0,0,0
1/1/2015 2:30,892.28,2.01,0,0,0,0,0
1/1/2015 2:45,787.78,2.01,0,0,0,0,0
1/1/2015 3:00,773.86,2,0,0,0,0,0
1/1/2015 3:15,652.15,2,0,0,0,0,0
1/1/2015 3:30,555.67,2.02,0,0,0,0,0
1/1/2015 3:45,603.67,2.03,0,0,0,0,0
1/1/2015 4:00,440.14,2.02,0,0,0,0,0
1/1/2015 4:15,436.72,2.05,0,0,0,0,0
1/1/2015 4:30,422.44,2.11,0,0,0,0,0
1/1/2015 4:45,400.9,2.08,0,0,0,0,0
1/1/2015 5:00,366.46,2.03,0,0,0,0,0
1/1/2015 5:15,398.54,2.08,0,0,0,0,0
1/1/2015 5:30,375.28,2.07,0,0,0,0,0
1/1/2015 5:45,395.83,2.06,0,0,0,0,0
1/1/2015 6:00,385.8,2.03,0,0,0,0,0
1/1/2015 6:15,411.12,2.06,0,0,0,0,0
1/1/2015 6:30,395.41,2.05,0,0,0,0,0
1/1/2015 6:45,430.17,2.08,0,0,0,0,0
1/1/2015 7:00,378.49,2.12,0,0,0,0,0
1/1/2015 7:15,392.96,2.08,0,0,0,0,0
1/1/2015 7:30,443.87,2.07,0,0,0,0,0
1/1/2015 7:45,496.12,2.02,0,0,0,0,0
1/1/2015 8:00,494.25,2.01,0,0,0,0,0
1/1/2015 8:15,467.03,1.99,0,0,0,0,0
1/1/2015 8:30,462.95,2.01,0,0,0,0,0
1/1/2015 8:45,459.09,2,0,0,0,0,0
1/1/2015 9:00,467.21,1.97,0,0,0,0,0
1/1/2015 9:15,503.99,1.97,0,0,0,0,0
1/1/2015 9:30,491.35,1.93,0,0,0,0,0
1/1/2015 9:45,586.28,1.97,0,0,0,0,0
1/1/2015 10:00,655.52,1.93,0,0,0,0,0
1/1/2015 10:15,670.1,1.96,0,0,0,0,0
1/1/2015 10:30,714.94,1.94,0,0,0,0,0
1/1/2015 10:45,788.5,1.97,0,0,0,0,0
1/1/2015 11:00,913.31,1.95,0,0,0,0,0
1/1/2015 11:15,941.52,1.95,0,0,0,0,0
1/1/2015 11:30,981.3,1.93,0,0,0,0,0
1/1/2015 11:45,1012.28,1.95,0,0,0,0,0
1/1/2015 12:00,1000.82,1.94,0,0,0,0,0
1/1/2015 12:15,1066.84,1.95,0,0,0,0,0
1/1/2015 12:30,957.61,1.94,0,0,0,0,0
1/1/2015 12:45,1053.32,1.95,0,0,0,0,0
1/1/2015 13:00,1035.05,1.93,0,0,0,0,0
1/1/2015 13:15,989.48,1.98,0,0,0,0,0
1/1/2015 13:30,1094.59,1.96,0,0,0,0,0
1/1/2015 13:45,1073.94,1.96,0,0,0,0,0
1/1/2015 14:00,1101.55,1.97,1,0,0,0,0
1/1/2015 14:15,1050.11,1.95,1,0,0,0,0
1/1/2015 14:30,1095.85,1.96,0,0,0,0,0
1/1/2015 14:45,1174.63,1.96,0,0,0,0,0
1/1/2015 15:00,1101.29,1.97,0,0,0,0,0
1/1/2015 15:15,1211.9,1.96,0,0,0,0,0
1/1/2015 15:30,1211.01,1.96,0,0,0,0,0
1/1/2015 15:45,1331.53,1.96,0,0,0,0,0
1/1/2015 16:00,1411.4,1.97,0,0,0,0,0
1/1/2015 16:15,1193.52,1.96,0,0,0,0,0
1/1/2015 16:30,1232.24,1.98,0,0,0,0,0
1/1/2015 16:45,1106.74,1.98,0,0,0,0,0
1/1/2015 17:00,1143.22,2,0,0,0,0,0
1/1/2015 17:15,1101.58,2,0,0,0,0,0
1/1/2015 17:30,1041.47,2.05,0,0,0,0,0
1/1/2015 17:45,1084.78,2.09,0,0,0,0,0
1/1/2015 18:00,1053.49,2.09,0,0,0,0,0
1/1/2015 18:15,964.21,2.05,0,0,0,0,0
1/1/2015 18:30,987.87,2.05,0,0,0,0,0
1/1/2015 18:45,953.57,2.06,0,0,0,0,0
1/1/2015 19:00,941.05,2.08,0,0,0,0,0
1/1/2015 19:15,968.16,2.05,0,0,0,0,0
1/1/2015 19:30,916.78,2.05,0,0,0,0,0
1/1/2015 19:45,880.17,2.06,0,0,0,0,0
1/1/2015 20:00,818.36,2.04,0,0,0,0,0
1/1/2015 20:15,848.64,2.09,0,0,0,0,0
1/1/2015 20:30,807.09,2.06,0,0,0,0,0
1/1/2015 20:45,820.7,2.08,0,0,0,0,0
1/1/2015 21:00,729.9,2.05,0,0,0,0,0
1/1/2015 21:15,728.39,2.1,0,0,0,0,0
1/1/2015 21:30,750.55,2.06,0,0,0,0,0
1/1/2015 21:45,765.6,2.01,0,0,0,0,0
1/1/2015 22:00,999.15,2.05,0,0,0,0,0
1/1/2015 22:15,977.85,2.02,0,0,0,0,0
1/1/2015 22:30,755.47,2.01,0,0,0,0,0
1/1/2015 22:45,670.93,2.05,0,0,0,0,0
1/1/2015 23:00,616.25,2.07,0,0,0,0,0
1/1/2015 23:15,583.78,2.07,0,0,0,0,0
1/1/2015 23:30,579.38,2.12,0,0,0,0,0
1/1/2015 23:45,562.7,2.08,0,0,0,0,0
1/2/2015 0:00,582.34,2.09,0,0,0,0,0
1/2/2015 0:15,509.88,2.07,0,0,0,0,0
1/2/2015 0:30,496.72,2.06,0,0,0,0,0
1/2/2015 0:45,424.75,2.1,0,0,0,0,0
1/2/2015 1:00,433.3,2.14,0,0,0,0,0
1/2/2015 1:15,400.27,2.1,0,0,0,0,0
1/2/2015 1:30,427.13,2.16,0,0,0,0,0
1/2/2015 1:45,377.34,2.17,0,0,0,0,0
1/2/2015 2:00,397.32,2.17,0,0,0,0,0
1/2/2015 2:15,432.18,2.2,0,1,0,1,0
1/2/2015 2:30,421.32,2.24,0,1,0,1,0
1/2/2015 2:45,413.99,2.23,0,1,0,1,0
1/2/2015 3:00,360.04,2.14,0,0,0,0,0
1/2/2015 3:15,485.84,2.25,0,0,0,0,0
1/2/2015 3:30,359.13,2.24,0,0,0,0,0
1/2/2015 3:45,354.28,2.14,0,0,0,0,0
1/2/2015 4:00,344.81,2.28,0,0,0,0,0
1/2/2015 4:15,324.3,2.09,0,0,0,0,0
1/2/2015 4:30,365.53,2.12,0,0,0,0,0
1/2/2015 4:45,407.54,2.29,0,0,0,0,0
1/2/2015 5:00,403.66,2.18,0,0,0,0,0
1/2/2015 5:15,411.12,2.29,0,0,0,0,0
1/2/2015 5:30,448.2,2.2,0,0,0,0,0
1/2/2015 5:45,520.82,2.13,0,0,0,0,0
1/2/2015 6:00,544.82,2.11,0,0,0,0,0
1/2/2015 6:15,561.84,2.19,0,0,0,0,0
1/2/2015 6:30,697.66,2.24,0,0,0,0,0
1/2/2015 6:45,801.39,2.13,0,0,0,0,0
1/2/2015 7:00,770.61,2.17,0,0,0,0,0
1/2/2015 7:15,761.52,2.17,0,0,0,0,0
1/2/2015 7:30,882.81,2.13,0,0,0,0,0
1/2/2015 7:45,1011.59,2.07,0,0,0,0,0
1/2/2015 8:00,1047.26,2.04,0,0,0,0,0
1/2/2015 8:15,933,2.11,0,0,0,0,0
1/2/2015 8:30,914.07,2.12,0,0,0,0,0
1/2/2015 8:45,915.61,2.04,0,0,0,0,0
1/2/2015 9:00,941.5,2.05,0,0,0,0,0
1/2/2015 9:15,825.43,2.06,0,0,0,0,0
1/2/2015 9:30,928.06,2.05,0,0,0,0,0
1/2/2015 9:45,997.15,2.05,0,0,0,0,0
1/2/2015 10:00,1027.85,2.07,0,0,0,0,0
1/2/2015 10:15,1084.16,2.06,0,0,0,0,0
1/2/2015 10:30,1054.85,2.04,0,0,0,0,0
1/2/2015 10:45,1122.08,2.02,0,0,0,0,0
1/2/2015 11:00,1109.5,2.02,0,0,0,0,0
1/2/2015 11:15,1259.82,2.07,0,0,0,0,0
1/2/2015 11:30,1242.75,2.03,0,0,0,0,0
1/2/2015 11:45,1333.11,2.04,0,0,0,0,0
1/2/2015 12:00,1357.31,2.06,0,0,0,0,0
1/2/2015 12:15,1477.1,2.01,0,0,0,0,0
1/2/2015 12:30,1519.65,2.05,0,0,0,0,0
1/2/2015 12:45,1444.48,2.02,0,0,0,0,0
1/2/2015 13:00,1407.32,2.01,0,0,0,0,0
1/2/2015 13:15,1619.23,2.02,0,0,0,0,0
1/2/2015 13:30,1620.16,2.01,0,0,0,0,0
1/2/2015 13:45,1620.33,1.99,0,0,0,0,0
1/2/2015 14:00,1684.69,2.04,0,0,0,0,0
1/2/2015 14:15,1937.36,2.01,0,0,0,0,0
1/2/2015 14:30,2065.29,1.99,0,0,0,0,0
1/2/2015 14:45,2047.7,1.98,0,0,0,0,0
1/2/2015 15:00,2145.08,2.01,0,0,0,0,0
1/2/2015 15:15,2348.48,2.04,0,0,0,0,0
1/2/2015 15:30,2424.37,1.98,0,0,0,0,0
1/2/2015 15:45,2679.98,1.97,0,0,0,0,0
1/2/2015 16:00,2539.03,1.99,0,0,0,0,0
1/2/2015 16:15,2672.67,1.98,0,0,0,0,0
1/2/2015 16:30,2567.01,2.01,0,0,0,0,0
1/2/2015 16:45,2486.79,1.99,0,0,0,0,0
1/2/2015 17:00,2597.05,2.03,0,0,0,0,0
1/2/2015 17:15,2496.11,2.02,0,0,0,0,0
1/2/2015 17:30,2397.85,2.06,0,0,0,0,0
1/2/2015 17:45,1979.59,2.04,0,0,0,0,0
1/2/2015 18:00,1910.88,2.06,0,0,0,0,0
1/2/2015 18:15,1788.25,2.03,0,0,0,0,0
1/2/2015 18:30,1678.59,2.03,0,0,0,0,0
1/2/2015 18:45,1520.28,2.01,0,0,0,0,0
1/2/2015 19:00,1388.91,2.01,0,0,0,0,0
1/2/2015 19:15,1374.7,2.01,0,0,0,0,0
1/2/2015 19:30,1361.52,2.02,0,0,0,0,0
1/2/2015 19:45,1219.63,2.04,0,0,0,0,0
1/2/2015 20:00,1144.97,2.02,0,0,0,0,0
1/2/2015 20:15,1130.99,2.02,0,0,0,0,0
1/2/2015 20:30,1109.75,2,0,0,0,0,0
1/2/2015 20:45,1048.62,2.02,0,0,0,0,0
1/2/2015 21:00,1005.08,2.02,0,0,0,0,0
1/2/2015 21:15,1043.69,2.01,0,0,0,0,0
1/2/2015 21:30,993.3,2.03,0,0,0,0,0
1/2/2015 21:45,1104.22,2.01,0,0,0,0,0
1/2/2015 22:00,1180.24,2,0,0,0,0,0
1/2/2015 22:15,1431.78,2.01,0,0,0,0,0
1/2/2015 22:30,1318.59,2.01,0,0,0,0,0
1/2/2015 22:45,1100.13,2.01,0,0,0,0,0
1/2/2015 23:00,1047.72,2.03,0,0,0,0,0
1/2/2015 23:15,933.54,1.99,0,0,0,0,0
1/2/2015 23:30,880.7,2.04,0,0,0,0,0
1/2/2015 23:45,779.98,2.01,0,0,0,0,0
1/3/2015 0:00,796.9,2.03,0,0,0,0,0
1/3/2015 0:15,682.9,2.01,0,0,0,0,0
1/3/2015 0:30,692.53,2.04,0,0,0,0,0
1/3/2015 0:45,633.95,2.06,0,0,0,0,0
1/3/2015 1:00,611.21,2.03,0,0,0,0,0
1/3/2015 1:15,578.51,2.05,0,0,0,0,0
1/3/2015 1:30,540.9,2.04,0,0,0,0,0
1/3/2015 1:45,524.16,2.04,0,0,0,0,0
1/3/2015 2:00,533.88,2.06,0,0,0,0,0
1/3/2015 2:15,555.2,2.04,0,0,0,0,0
1/3/2015 2:30,593.48,2.07,0,0,0,0,0
1/3/2015 2:45,528.22,2.06,0,0,0,0,0
1/3/2015 3:00,478.1,2.07,0,0,0,0,0
1/3/2015 3:15,456.63,2.07,0,0,0,0,0
1/3/2015 3:30,439.02,2.05,0,0,0,0,0
1/3/2015 3:45,463.53,2.07,0,0,0,0,0
1/3/2015 4:00,389.01,2.17,0,0,0,0,0
1/3/2015 4:15,387.03,2.12,0,0,0,0,0
1/3/2015 4:30,377.67,2.16,0,0,0,0,0
1/3/2015 4:45,435.83,2.1,0,0,0,0,0
1/3/2015 5:00,395.55,2.1,0,0,0,0,0
1/3/2015 5:15,421.62,2.13,0,0,0,0,0
1/3/2015 5:30,387.24,2.18,0,0,0,0,0
1/3/2015 5:45,433.88,2.05,0,0,0,0,0
1/3/2015 6:00,393.72,2.11,0,0,0,0,0
1/3/2015 6:15,419.99,2.03,0,0,0,0,0
1/3/2015 6:30,477.35,2.04,0,0,0,0,0
1/3/2015 6:45,492.97,2.05,0,0,0,0,0
1/3/2015 7:00,531.99,2.08,0,0,0,0,0
1/3/2015 7:15,501.62,2.08,0,0,0,0,0
1/3/2015 7:30,542.31,2.02,0,0,0,0,0
1/3/2015 7:45,623.03,2.03,0,0,0,0,0
1/3/2015 8:00,677.47,1.97,0,0,0,0,0
1/3/2015 8:15,610.53,1.97,0,0,0,0,0
1/3/2015 8:30,664.98,1.97,0,0,0,0,0
1/3/2015 8:45,661.5,1.98,0,0,0,0,0
1/3/2015 9:00,740.6,1.97,0,0,0,0,0
1/3/2015 9:15,719.91,1.95,0,0,0,0,0
1/3/2015 9:30,759.86,1.96,0,0,0,0,0
1/3/2015 9:45,808.62,1.97,0,0,0,0,0
1/3/2015 10:00,958.61,1.98,0,0,0,0,0
1/3/2015 10:15,918.08,1.97,0,0,0,0,0
1/3/2015 10:30,982.96,1.94,0,0,0,0,0
1/3/2015 10:45,1021.3,1.98,0,0,0,0,0
1/3/2015 11:00,991.35,1.92,0,0,0,0,0
1/3/2015 11:15,1135.71,1.94,0,0,0,0,0
1/3/2015 11:30,1127.8,1.96,0,0,0,0,0
1/3/2015 11:45,1159.53,1.94,0,0,0,0,0
1/3/2015 12:00,1235.65,1.97,0,0,0,0,0
1/3/2015 12:15,1186.79,1.94,0,0,0,0,0
1/3/2015 12:30,1383.47,1.94,0,0,0,0,0
1/3/2015 12:45,1404.98,1.95,0,0,0,0,0
1/3/2015 13:00,1290.21,1.95,0,0,0,0,0
1/3/2015 13:15,1471.85,1.96,0,0,0,0,0
1/3/2015 13:30,1518.71,1.94,0,0,0,0,0
1/3/2015 13:45,1363.38,1.94,0,0,0,0,0
1/3/2015 14:00,1441.88,1.96,0,0,0,0,0
1/3/2015 14:15,1464.16,1.95,0,0,0,0,0
1/3/2015 14:30,1537.92,1.95,0,0,0,0,0
1/3/2015 14:45,1525.51,2.01,0,0,0,0,0
1/3/2015 15:00,1529.89,1.96,0,0,0,0,0
1/3/2015 15:15,1544.1,1.97,0,0,0,0,0
1/3/2015 15:30,1712.52,1.98,0,0,0,0,0
1/3/2015 15:45,1569.73,2,0,0,0,0,0
1/3/2015 16:00,1626.21,1.98,0,0,0,0,0
1/3/2015 16:15,1546.24,1.97,0,0,0,0,0
1/3/2015 16:30,1544.66,2.01,0,0,0,0,0
1/3/2015 16:45,1528.22,2,0,0,0,0,0
1/3/2015 17:00,1564.22,2.09,0,0,0,0,0
1/3/2015 17:15,1433.66,2.08,0,0,0,0,0
1/3/2015 17:30,1430.88,2.05,0,0,0,0,0
1/3/2015 17:45,1230.84,2.07,0,0,0,0,0
1/3/2015 18:00,1275.96,2.11,0,0,0,0,0
1/3/2015 18:15,1188.91,2.15,0,0,0,0,0
1/3/2015 18:30,1122.67,2.26,0,0,0,0,0
1/3/2015 18:45,1126.49,2.34,0,0,0,0,0
1/3/2015 19:00,1124.04,2.34,0,0,0,0,0
1/3/2015 19:15,1072.14,2.38,0,0,0,0,0
1/3/2015 19:30,1109.55,2.41,0,0,0,0,0
1/3/2015 19:45,1106.4,2.33,0,0,0,0,0
1/3/2015 20:00,959.84,2.32,0,0,0,0,0
1/3/2015 20:15,941.63,2.31,0,0,0,0,0
1/3/2015 20:30,1002.49,2.25,0,0,0,0,0
1/3/2015 20:45,1031.13,2.27,0,0,0,0,0
1/3/2015 21:00,934.23,2.4,0,0,0,0,0
1/3/2015 21:15,957.14,2.3,0,0,0,0,0
1/3/2015 21:30,1211.87,2.33,0,0,0,0,0
1/3/2015 21:45,1406.21,2.3,0,0,0,0,0
1/3/2015 22:00,1400.21,2.25,0,0,0,0,0
1/3/2015 22:15,1125.05,2.22,0,0,0,0,0
1/3/2015 22:30,1044.06,2.18,0,0,0,0,0
1/3/2015 22:45,957.87,2.18,0,0,0,0,0
1/3/2015 23:00,928.9,2.21,0,0,0,0,0
1/3/2015 23:15,750.62,2.17,0,0,0,0,0
1/3/2015 23:30,848.35,2.12,0,0,0,0,0
1/3/2015 23:45,773.81,2.15,0,0,0,0,0
1/4/2015 0:00,694.96,2.18,0,0,0,0,0
1/4/2015 0:15,725.58,2.13,0,0,0,0,0
1/4/2015 0:30,717.7,2.16,1,0,0,0,0
1/4/2015 0:45,634.22,2.15,1,0,0,0,0
1/4/2015 1:00,611.15,2.19,1,0,0,0,0
1/4/2015 1:15,552.23,2.2,1,0,0,0,0
1/4/2015 1:30,533.68,2.22,1,0,0,0,0
1/4/2015 1:45,499.41,2.24,1,0,0,0,0
1/4/2015 2:00,530.81,2.21,1,0,0,0,0
1/4/2015 2:15,591.06,2.2,1,0,0,0,0
1/4/2015 2:30,600.42,2.13,1,0,0,0,0
1/4/2015 2:45,561.28,2.17,1,0,0,0,0
1/4/2015 3:00,442.74,2.18,1,0,0,0,0
1/4/2015 3:15,440.27,2.15,1,0,0,0,0
1/4/2015 3:30,423.42,2.16,0,0,0,0,0
1/4/2015 3:45,390.23,2.13,0,0,0,0,0
1/4/2015 4:00,400.47,2.16,0,0,0,0,0
1/4/2015 4:15,381.97,2.17,0,0,0,0,0
1/4/2015 4:30,356.07,2.18,0,0,0,0,0
1/4/2015 4:45,363.83,2.23,0,0,0,0,0
1/4/2015 5:00,348.53,2.15,0,0,0,0,0
1/4/2015 5:15,381.05,2.24,0,0,0,0,0
1/4/2015 5:30,364.57,2.15,0,0,0,0,0
1/4/2015 5:45,362.92,2.22,0,0,0,0,0
1/4/2015 6:00,404.19,2.21,0,0,0,0,0
1/4/2015 6:15,378.59,2.09,0,0,0,0,0
1/4/2015 6:30,385.29,2.11,0,0,0,0,0
1/4/2015 6:45,461.61,2.11,0,0,0,0,0
1/4/2015 7:00,399.23,2.19,0,0,0,0,0
1/4/2015 7:15,437.58,2.16,0,0,0,0,0
1/4/2015 7:30,477.19,2.07,0,0,0,0,0
1/4/2015 7:45,535.9,2.09,0,0,0,0,0
1/4/2015 8:00,561.65,2.03,0,0,0,0,0
1/4/2015 8:15,482.65,2.07,0,0,0,0,0
1/4/2015 8:30,497.26,2.04,0,0,0,0,0
1/4/2015 8:45,546.55,2.04,0,0,0,0,0
1/4/2015 9:00,523.83,2.01,0,0,0,0,0
1/4/2015 9:15,552.17,2.01,0,0,0,0,0
1/4/2015 9:30,637.48,2.03,0,0,0,0,0
1/4/2015 9:45,636,2.03,0,0,0,0,0
1/4/2015 10:00,706.16,2.02,0,0,0,0,0
1/4/2015 10:15,712.16,2.02,0,0,0,0,0
1/4/2015 10:30,810.06,2.03,0,0,0,0,0
1/4/2015 10:45,905.92,2,0,0,0,0,0
1/4/2015 11:00,929.73,2.01,0,0,0,0,0
1/4/2015 11:15,946.9,2,0,0,0,0,0
1/4/2015 11:30,934.88,2,0,0,0,0,0
1/4/2015 11:45,975.95,1.99,0,0,0,0,0
1/4/2015 12:00,1027.71,1.99,0,0,0,0,0
1/4/2015 12:15,1061.16,2,0,0,0,0,0
1/4/2015 12:30,1073.17,2.04,0,0,0,0,0
1/4/2015 12:45,1090.79,2.03,0,0,0,0,0
1/4/2015 13:00,1253.2,2.05,0,0,0,0,0
1/4/2015 13:15,1199.91,2,0,0,0,0,0
1/4/2015 13:30,1360.8,2,0,0,0,0,0
1/4/2015 13:45,1269.91,1.99,0,0,0,0,0
1/4/2015 14:00,1328.66,2.02,0,0,0,0,0
1/4/2015 14:15,1324.68,2,0,0,0,0,0
1/4/2015 14:30,1256.89,2.03,0,0,0,0,0
1/4/2015 14:45,1335,2,0,0,0,0,0
1/4/2015 15:00,1241.33,2.03,0,0,0,0,0
1/4/2015 15:15,1215.78,2,0,0,0,0,0
1/4/2015 15:30,1267.5,2.02,0,0,0,0,0
1/4/2015 15:45,1299.09,2.02,0,0,0,0,0
1/4/2015 16:00,1395.61,2.02,0,0,0,0,0
1/4/2015 16:15,1295.49,1.98,0,0,0,0,0
1/4/2015 16:30,1217.29,2.02,0,0,0,0,0
1/4/2015 16:45,1256.57,2.02,0,0,0,0,0
1/4/2015 17:00,1170.07,2.01,0,0,0,0,0
1/4/2015 17:15,1206.6,2.04,0,0,0,0,0
1/4/2015 17:30,1256.7,2.05,0,0,0,0,0
1/4/2015 17:45,1200.89,2.08,0,0,0,0,0
1/4/2015 18:00,1115.81,2.09,0,0,0,0,0
1/4/2015 18:15,1140.29,2.08,0,0,0,0,0
1/4/2015 18:30,1129.22,2.08,0,0,0,0,0
1/4/2015 18:45,995.17,2.05,0,0,0,0,0
1/4/2015 19:00,1029.66,2.07,0,0,0,0,0
1/4/2015 19:15,1130.57,2.06,0,0,0,0,0
1/4/2015 19:30,1002.92,2.07,0,0,0,0,0
1/4/2015 19:45,971.79,2.06,0,0,0,0,0
1/4/2015 20:00,867.43,2.08,0,0,0,0,0
1/4/2015 20:15,942.54,2.08,0,0,0,0,0
1/4/2015 20:30,866.1,2.06,0,0,0,0,0
1/4/2015 20:45,827.19,2.11,0,0,0,0,0
1/4/2015 21:00,722.37,2.09,0,0,0,0,0
1/4/2015 21:15,726.41,2.08,0,0,0,0,0
1/4/2015 21:30,813.72,2.09,0,0,0,0,0
1/4/2015 21:45,747.46,2.09,0,0,0,0,0
1/4/2015 22:00,684.6,2.08,0,0,0,0,0
1/4/2015 22:15,690.74,2.1,0,0,0,0,0
1/4/2015 22:30,667.52,2.08,0,0,0,0,0
1/4/2015 22:45,613.09,2.06,0,0,0,0,0
1/4/2015 23:00,555.02,2.08,0,0,0,0,0
1/4/2015 23:15,559.42,2.05,0,0,0,0,0
1/4/2015 23:30,521.95,2.05,0,0,0,0,0
1/4/2015 23:45,551.57,2.05,0,0,0,0,0
1/5/2015 0:00,492.58,2.08,0,0,0,0,0
1/5/2015 0:15,412.87,2.11,0,0,0,0,0
1/5/2015 0:30,473.94,2.08,0,0,0,0,0
1/5/2015 0:45,408.95,2.11,0,0,0,0,0
1/5/2015 1:00,401.49,2.14,0,0,0,0,0
1/5/2015 1:15,393.14,2.15,0,0,0,0,0
1/5/2015 1:30,390.8,2.09,0,0,0,0,0
1/5/2015 1:45,406.7,2.09,0,0,0,0,0
1/5/2015 2:00,364.18,2.15,0,0,0,0,0
1/5/2015 2:15,360.08,2.15,0,0,0,0,0
1/5/2015 2:30,363.97,2.13,0,0,0,0,0
1/5/2015 2:45,386.6,2.14,0,0,0,0,0
1/5/2015 3:00,374.41,2.24,0,0,0,0,0
1/5/2015 3:15,350.95,2.12,0,0,0,0,0
1/5/2015 3:30,341.2,2.18,0,0,0,0,0
1/5/2015 3:45,334.72,2.27,0,0,0,0,0
1/5/2015 4:00,370.89,2.24,0,0,0,0,0
1/5/2015 4:15,339.8,2.35,0,0,0,0,0
1/5/2015 4:30,360.77,2.11,0,0,0,0,0
1/5/2015 4:45,410.33,2.17,0,0,0,0,0
1/5/2015 5:00,381.87,2.14,0,0,0,0,0
1/5/2015 5:15,433.77,2.25,0,0,0,0,0
1/5/2015 5:30,559.13,2.16,0,0,0,0,0
1/5/2015 5:45,646.81,2.12,0,0,0,0,0
1/5/2015 6:00,696.06,2.11,0,0,0,0,0
1/5/2015 6:15,702.18,2.19,0,0,0,0,0
1/5/2015 6:30,897.46,2.18,0,0,0,0,0
1/5/2015 6:45,1153.94,2.14,0,0,0,0,0
1/5/2015 7:00,1079.94,2.13,0,0,0,0,0
1/5/2015 7:15,1171.84,2.12,0,0,0,0,0
1/5/2015 7:30,1270.95,2.13,0,0,0,0,0
1/5/2015 7:45,1367.83,2.1,0,0,0,0,0
1/5/2015 8:00,1303.18,2.04,0,0,0,0,0
1/5/2015 8:15,1386.33,2.08,0,0,0,0,0
1/5/2015 8:30,1225.5,2.09,0,0,0,0,0
1/5/2015 8:45,1201.6,2.1,0,0,0,0,0
1/5/2015 9:00,1019.33,2.13,0,0,0,0,0
1/5/2015 9:15,959.29,2.18,0,0,0,0,0
1/5/2015 9:30,1030.43,2.09,0,0,0,0,0
1/5/2015 9:45,1094.08,2.16,0,0,0,0,0
1/5/2015 10:00,1051.32,2.16,0,0,0,0,0
1/5/2015 10:15,1042.95,2.1,0,0,0,0,0
1/5/2015 10:30,975.31,2.09,0,0,0,0,0
1/5/2015 10:45,1095.79,2.09,0,0,0,0,0
1/5/2015 11:00,1093.44,2.09,0,0,0,0,0
1/5/2015 11:15,1060.99,2.11,0,0,0,0,0
1/5/2015 11:30,1275.03,2.16,0,0,0,0,0
1/5/2015 11:45,1131.94,2.08,0,0,0,0,0
1/5/2015 12:00,1157.55,2.12,0,0,0,0,0
1/5/2015 12:15,1207.71,2.11,0,0,0,0,0
1/5/2015 12:30,1269.32,2.12,0,0,0,0,0
1/5/2015 12:45,1320.74,2.11,0,0,0,0,0
1/5/2015 13:00,1226.19,2.13,0,0,0,0,0
1/5/2015 13:15,1351.25,2.11,0,0,0,0,0
1/5/2015 13:30,1338.49,2.07,0,0,0,0,0
1/5/2015 13:45,1498.66,2.15,0,0,0,0,0
1/5/2015 14:00,1527.02,2.1,0,0,0,0,0
1/5/2015 14:15,1746.32,2.14,0,0,0,0,0
1/5/2015 14:30,2046.18,2.14,0,0,0,0,0
1/5/2015 14:45,2077.8,2.13,0,0,0,0,0
1/5/2015 15:00,1927.17,2.09,0,0,0,0,0
1/5/2015 15:15,2439.46,2.11,0,0,0,0,0
1/5/2015 15:30,2842.06,2.08,0,0,0,0,0
1/5/2015 15:45,2966.87,2.09,0,0,0,0,0
1/5/2015 16:00,3111.08,2.07,0,0,0,0,0
1/5/2015 16:15,3130.88,2.1,0,0,0,0,0
1/5/2015 16:30,3528.58,2.1,0,0,0,0,0
1/5/2015 16:45,3276.9,2.13,0,0,0,0,0
1/5/2015 17:00,3215.76,2.14,0,0,0,0,0
1/5/2015 17:15,2772.88,2.42,0,0,0,0,0
1/5/2015 17:30,2443.23,2.6,0,0,0,0,0
1/5/2015 17:45,2420.09,2.7,0,0,0,0,0
1/5/2015 18:00,2265.42,2.7,0,0,0,0,0
1/5/2015 18:15,2181.77,2.67,0,0,0,0,0
1/5/2015 18:30,1948.5,2.84,0,0,0,0,0
1/5/2015 18:45,1874.01,2.75,0,0,0,0,0
1/5/2015 19:00,1711.98,2.72,0,0,0,0,0
1/5/2015 19:15,1442.72,2.76,0,0,0,0,0
1/5/2015 19:30,1277.49,2.66,0,0,0,0,0
1/5/2015 19:45,1142.39,2.59,0,0,0,0,0
1/5/2015 20:00,1046,2.62,0,0,0,0,0
1/5/2015 20:15,953.03,2.53,0,0,0,0,0
1/5/2015 20:30,1059.04,2.56,0,0,0,0,0
1/5/2015 20:45,892.98,2.6,0,0,0,0,0
1/5/2015 21:00,923.23,2.56,0,0,0,0,0
1/5/2015 21:15,961.67,2.55,0,0,0,0,0
1/5/2015 21:30,987.75,2.54,0,0,0,0,0
1/5/2015 21:45,1159.65,2.53,0,0,0,0,0
1/5/2015 22:00,903.85,2.51,0,0,0,0,0
1/5/2015 22:15,789.63,2.49,0,0,0,0,0
1/5/2015 22:30,703.77,2.53,0,0,0,0,0
1/5/2015 22:45,716.61,2.6,0,0,0,0,0
