Timestamp,VMT_total,TT_mean,Weather,Crash,incident,Rd Work
20150104 21:00,329,1.79,0,0,0,0
20150104 21:15,311,1.79,0,0,0,0
20150104 21:30,294,1.79,0,0,0,0
20150104 21:45,366,1.79,0,0,0,0
20150104 22:00,291,2.63,0,0,0,0
20150104 22:15,241,4.17,0,0,0,0
20150104 22:30,294,1.82,0,0,0,0
20150104 22:45,286,1.79,0,0,0,0
20150104 23:00,166,1.79,0,0,0,0
20150104 23:15,115,1.79,0,0,0,0
20150104 23:30,134,1.79,0,0,0,0
20150104 23:45,145,1.79,0,0,0,0
20150105 00:00,130,1.79,0,0,0,0
20150105 00:15,75,1.79,0,0,0,0
20150105 00:30,67,1.79,0,0,0,0
20150105 01:00,67,1.79,0,0,0,0
20150105 01:15,48,1.79,0,0,0,0
20150105 01:30,55,1.79,0,0,0,0
20150105 01:45,43,1.79,0,0,0,0
20150105 02:30,57,1.79,0,0,0,0
20150105 02:45,43,1.79,0,0,0,0
20150105 03:00,38,1.79,0,0,0,0
20150105 03:15,50,1.79,0,0,0,0
20150105 03:30,87,1.74,0,0,0,0
20150105 03:45,107,1.79,0,0,0,0
20150105 04:00,130,1.79,0,0,0,0
20150105 04:15,147,1.79,0,0,0,0
20150105 04:30,204,1.79,0,0,0,0
20150105 04:45,304,1.79,0,0,0,0
20150105 05:00,343,1.79,0,0,0,0
20150105 05:15,533,1.79,0,0,0,0
20150105 05:30,813,1.79,0,0,0,0
20150105 05:45,1120,1.78,0,0,0,0
20150105 06:00,1139,1.85,0,0,0,0
20150105 06:15,1306,4.19,0,0,0,0
20150105 06:30,1632,2.38,0,0,0,0
20150105 06:45,1762,2.29,0,0,0,0
20150105 07:00,1577,3.61,0,0,0,0
20150105 07:15,1675,4.96,0,0,0,0
20150105 07:30,1682,4.09,0,0,0,0
20150105 07:45,1692,2.65,0,0,0,0
20150105 08:00,1664,3.57,0,0,0,0
20150105 08:15,1523,2.23,0,0,0,0
20150105 08:30,1513,2.27,0,0,0,0
20150105 08:45,1369,2.88,0,0,0,0
20150105 09:00,1149,3.06,0,0,0,0
20150105 09:15,1063,2.1,0,0,0,0
20150105 09:30,990,2.42,0,0,0,0
20150105 09:45,874,3.54,0,0,0,0
20150105 10:00,819,1.73,0,0,0,0
20150105 10:15,681,5.33,0,0,0,0
20150105 10:30,721,1.81,0,0,0,0
20150105 10:45,701,2.06,0,0,0,0
20150105 11:00,706,1.79,0,0,0,0
20150105 11:15,660,1.77,0,0,0,0
20150105 11:30,597,2.19,0,0,0,0
20150105 11:45,624,2,0,0,0,0
20150105 12:00,649,2.15,0,0,0,0
20150105 12:15,622,1.9,0,0,0,0
20150105 12:30,692,2.06,0,0,0,0
20150105 12:45,677,1.95,0,0,0,0
20150105 13:00,707,2.48,0,0,0,0
20150105 13:15,749,2.19,0,0,0,0
20150105 13:30,667,1.81,0,0,0,0
20150105 13:45,794,1.88,0,0,0,0
20150105 14:00,687,2.14,0,0,0,0
20150105 14:15,727,1.92,0,0,0,0
20150105 14:30,734,1.79,0,0,0,0
20150105 14:45,846,2.31,0,0,0,0
20150105 15:00,707,1.69,0,0,0,0
20150105 15:15,672,1.87,0,0,0,0
20150105 15:30,707,2.1,0,0,0,0
20150105 15:45,739,2.05,0,0,0,0
20150105 16:00,714,3.04,0,0,0,0
20150105 16:15,838,2.12,0,0,0,0
20150105 16:30,851,1.79,0,0,0,0
20150105 16:45,841,2.12,0,0,0,0
20150105 17:00,903,2.7,0,0,0,0
20150105 17:15,762,1.79,0,0,0,0
20150105 17:30,861,2.42,0,0,0,0
20150105 17:45,844,2.23,0,0,0,0
20150105 18:00,692,1.88,0,0,0,0
20150105 18:15,584,2.06,0,1,0,0
20150105 18:30,538,1.98,0,1,0,0
20150105 18:45,629,2.95,0,1,0,0
20150105 19:00,545,2.34,0,0,0,0
20150105 19:15,353,2.3,0,0,0,0
20150105 19:30,366,1.79,0,0,0,0
20150105 19:45,353,1.82,0,0,0,0
20150105 20:00,324,1.79,0,0,0,0
20150105 20:15,289,1.91,0,0,0,0
20150105 20:30,339,2.91,0,0,0,0
20150105 20:45,294,1.79,0,0,0,0
20150105 21:00,311,1.79,0,0,0,0
20150105 21:15,247,1.79,0,0,0,0
20150105 21:30,336,1.79,0,0,0,0
20150105 21:45,353,1.79,0,0,0,0
20150105 22:00,244,1.92,0,0,0,0
20150105 22:15,263,1.79,0,0,0,0
20150105 22:30,324,1.79,0,0,0,0
20150105 22:45,276,1.79,0,0,0,0
20150105 23:00,191,1.79,0,0,0,0
20150105 23:15,132,1.79,0,0,0,0
20150105 23:30,149,1.79,0,0,0,0
20150105 23:45,129,2.09,0,0,0,0
20150106 00:00,120,1.79,1,0,0,0
20150106 00:15,89,1.79,1,0,0,0
20150106 00:30,90,1.85,1,0,0,0
20150106 00:45,82,1.79,1,0,0,0
20150106 01:00,74,1.79,1,0,0,0
20150106 01:30,59,1.79,1,0,0,0
20150106 01:45,72,1.9,1,0,0,0
20150106 02:00,65,1.79,1,0,0,0
20150106 02:15,38,1.79,1,0,0,0
20150106 02:30,65,1.79,1,0,0,0
20150106 02:45,75,1.79,1,0,0,0
20150106 03:00,47,1.79,1,0,0,0
20150106 03:15,69,1.98,1,0,0,0
20150106 03:30,69,1.79,1,0,0,0
20150106 03:45,130,1.79,1,0,0,0
20150106 04:00,94,1.79,1,0,0,0
20150106 04:15,174,1.79,1,0,0,0
20150106 04:30,209,2.16,0,0,0,0
20150106 04:45,303,2.18,0,0,0,0
20150106 05:00,331,1.79,0,0,0,0
20150106 05:15,535,2.05,0,0,0,0
20150106 05:30,729,1.95,0,0,0,0
20150106 05:45,1087,2.18,0,0,0,0
20150106 06:00,1119,2.66,0,0,0,0
20150106 06:15,1224,2.79,0,0,0,0
20150106 06:30,1440,3.28,0,0,0,0
20150106 06:45,1403,6.87,0,0,0,0
20150106 07:00,1473,7.38,0,0,0,0
20150106 07:15,1411,7.7,0,0,0,0
20150106 07:30,1418,6.66,0,0,0,0
20150106 07:45,1383,4.3,0,0,0,0
20150106 08:00,1403,7.89,0,0,0,0
20150106 08:15,1339,3.43,0,0,0,0
20150106 08:30,1399,6.06,0,0,0,0
20150106 08:45,1396,6.88,0,1,0,0
20150106 09:00,1309,7.4,0,1,0,0
20150106 09:15,1167,6.35,0,1,0,0
20150106 09:30,1109,4.48,0,0,0,0
20150106 09:45,1209,3.01,0,0,0,0
20150106 10:00,859,2.19,0,0,0,0
20150106 10:15,737,2.49,0,0,0,0
20150106 10:30,632,2.56,0,0,0,0
20150106 10:45,625,1.92,0,0,0,0
20150106 11:00,699,2.21,0,0,0,0
20150106 11:15,622,2.1,0,0,0,0
20150106 11:30,711,2.13,0,0,0,0
20150106 11:45,642,2.69,0,0,0,0
20150106 12:00,672,2.33,0,0,0,0
20150106 12:15,681,1.79,0,0,0,0
20150106 12:30,689,2.37,0,0,0,0
20150106 12:45,716,3.1,0,0,0,0
20150106 13:00,639,1.87,0,0,0,0
20150106 13:15,624,1.88,0,0,0,0
20150106 13:30,823,1.84,0,0,0,0
20150106 13:45,774,2.93,0,0,0,0
20150106 14:00,742,2.03,0,0,0,0
20150106 14:15,727,2.44,0,0,0,0
20150106 14:30,761,2.13,0,0,0,0
20150106 14:45,739,3.79,0,0,0,0
20150106 15:00,687,2.63,0,0,0,0
20150106 15:15,679,1.79,0,0,0,0
20150106 15:30,756,2.25,0,0,0,0
20150106 15:45,803,2.57,0,0,0,0
20150106 16:00,754,2.09,0,0,0,0
20150106 16:15,724,2.04,0,0,0,0
20150106 16:30,853,2.64,0,0,0,0
20150106 16:45,757,5.4,0,0,0,0
20150106 17:00,946,1.79,0,0,0,0
20150106 17:15,772,2.24,0,0,0,0
20150106 17:30,858,1.79,0,0,0,0
20150106 17:45,818,2.79,0,0,0,0
20150106 18:00,777,1.9,0,0,0,0
20150106 18:15,741,1.79,0,0,0,0
20150106 18:30,637,2.56,0,0,0,0
20150106 18:45,640,4.76,0,0,0,0
20150106 19:00,570,1.79,0,0,0,0
20150106 19:15,500,2.97,0,0,0,0
20150106 19:30,421,2.05,0,0,0,0
20150106 19:45,406,2.04,0,0,0,0
20150106 20:00,376,1.82,0,0,0,0
20150106 20:15,344,1.91,0,0,0,0
20150106 20:30,348,1.79,0,0,0,0
20150106 20:45,413,1.85,0,0,0,0
20150106 21:00,291,1.79,0,0,0,0
20150106 21:15,356,1.79,0,0,0,0
20150106 21:30,376,1.79,0,0,0,0
20150106 21:45,408,1.79,0,0,0,0
20150106 22:00,306,1.79,0,0,0,0
20150106 22:15,329,1.79,0,0,0,0
20150106 22:30,284,1.79,0,0,0,0
20150106 22:45,271,1.79,0,0,0,0
20150106 23:00,189,1.79,0,0,0,0
20150106 23:15,149,1.79,0,0,0,0
20150106 23:30,171,1.79,0,0,0,0
20150106 23:45,145,2.03,0,0,0,0
20150107 00:00,132,1.79,0,0,0,0
20150107 00:15,90,1.79,0,0,0,0
20150107 00:30,105,1.79,0,0,0,0
20150107 00:45,90,1.79,0,0,0,0
20150107 01:00,77,1.76,0,0,0,0
20150107 01:15,64,1.79,0,0,0,0
20150107 01:30,64,1.79,0,0,0,0
20150107 02:15,40,1.79,0,0,0,0
20150107 02:30,65,1.75,0,0,0,0
20150107 02:45,59,1.79,0,0,0,0
20150107 03:15,65,2.16,0,0,0,0
20150107 03:30,89,1.79,0,0,0,0
20150107 03:45,99,1.79,0,0,0,0
20150107 04:00,119,1.79,0,0,0,0
20150107 04:15,166,1.79,0,0,0,0
20150107 04:30,207,1.79,0,0,0,0
20150107 04:45,299,1.79,0,0,0,0
20150107 05:00,329,2.09,0,0,0,0
20150107 05:15,490,2.24,0,0,0,0
20150107 05:30,791,2.15,0,0,0,0
20150107 05:45,1104,1.84,0,0,0,0
20150107 06:00,1112,1.79,0,0,0,0
20150107 06:15,1251,2.62,0,0,0,0
20150107 06:30,1548,2.19,0,0,0,0
20150107 06:45,1279,2.72,0,0,0,0
20150107 07:00,1814,3.83,0,0,0,0
20150107 07:15,1545,1.87,0,0,0,0
20150107 07:30,1533,2.57,0,0,0,0
20150107 07:45,1605,3.72,0,0,0,0
20150107 08:00,1354,2.19,0,0,0,0
20150107 08:15,1227,1.79,0,0,0,0
20150107 08:30,1234,2.34,0,0,0,0
20150107 08:45,1119,2.42,0,0,0,0
20150107 09:00,1165,1.79,0,0,0,0
20150107 09:15,1032,2.33,0,0,0,0
20150107 09:30,854,2.62,0,0,0,0
20150107 09:45,923,1.96,0,0,0,0
20150107 10:00,834,2.34,0,0,0,0
20150107 10:15,622,1.95,0,0,0,0
20150107 10:30,724,1.85,0,0,0,0
20150107 10:45,722,1.79,0,0,0,0
20150107 11:00,630,2.4,0,0,0,0
20150107 11:15,568,2.81,0,0,0,0
20150107 11:30,620,2.61,0,0,0,0
20150107 11:45,675,1.83,0,0,0,0
20150107 12:00,664,2.09,0,0,0,0
20150107 12:15,595,2.23,0,0,0,0
20150107 12:30,620,1.9,0,0,0,0
20150107 12:45,744,2.24,0,0,0,0
20150107 13:00,650,2.05,0,0,0,0
20150107 13:15,667,1.9,0,0,0,0
20150107 13:30,699,1.82,0,0,0,0
20150107 13:45,727,2.21,0,0,0,0
20150107 14:00,681,2.76,0,0,0,0
20150107 14:15,717,1.88,0,0,0,0
20150107 14:30,674,1.91,0,0,0,0
20150107 14:45,794,2.86,0,0,0,0
20150107 15:00,706,2.19,0,0,0,0
20150107 15:15,632,2.66,0,0,0,0
