Timestamp,VMT_total,TT_mean,Weather,Crash,incident,Rd Work
20150102 13:30,964,1.88,0,0,0,0
20150102 13:45,1033,2.03,0,0,0,0
20150102 14:00,941,2.24,0,0,0,0
20150102 14:15,952,2.23,0,0,0,0
20150102 14:30,997,2.26,0,0,0,0
20150102 14:45,935,2.53,0,0,0,0
20150102 15:00,956,3.23,0,0,0,0
20150102 15:15,972,4.03,0,0,0,0
20150102 15:30,931,2.34,0,0,0,0
20150102 15:45,1004,2,0,0,0,0
20150102 16:00,890,3.59,0,0,0,0
20150102 16:15,931,2.12,0,0,0,0
20150102 16:30,1032,2.04,0,0,0,0
20150102 16:45,925,2.11,0,0,0,0
20150102 17:00,1001,3.82,0,0,0,0
20150102 17:15,883,2.8,0,0,0,0
20150102 17:30,1035,2.33,0,0,0,0
20150102 17:45,1039,2.42,0,0,0,0
20150102 18:00,842,3.01,0,0,0,0
20150102 18:15,1024,3.32,0,0,0,0
20150102 18:30,846,2.04,0,0,0,0
20150102 18:45,900,2.55,0,0,0,0
20150102 19:00,803,2,0,0,0,0
20150102 19:15,633,2.17,0,0,0,0
20150102 19:30,639,2.54,0,0,0,0
20150102 19:45,612,2.11,0,0,0,0
20150102 20:00,575,2,0,0,0,0
20150102 20:15,515,2,0,0,0,0
20150102 20:30,484,2.12,0,0,0,0
20150102 20:45,503,2.18,0,0,0,0
20150102 21:00,494,2,0,0,0,0
20150102 21:15,488,2.47,0,0,0,0
20150102 21:30,617,2.12,0,0,0,0
20150102 21:45,629,2.06,0,0,0,0
20150102 22:00,494,2,0,0,0,0
20150102 22:15,468,2,0,0,0,0
20150102 22:30,499,2,0,0,0,0
20150102 22:45,501,2,0,0,0,0
20150102 23:00,346,2,0,0,0,0
20150102 23:15,358,2,0,0,0,0
20150102 23:30,354,2.04,0,0,0,0
20150102 23:45,314,2.07,0,0,0,0
20150103 00:00,298,2,0,0,0,0
20150103 00:15,195,1.69,0,0,0,0
20150103 00:30,302,2,0,0,0,0
20150103 00:45,221,2.18,0,0,0,0
20150103 01:00,137,2,0,0,0,0
20150103 01:15,157,3.75,0,0,0,0
20150103 01:30,153,2,0,0,0,0
20150103 01:45,153,2,0,0,0,0
20150103 02:00,91,2,0,0,0,0
20150103 02:15,114,2,0,0,0,0
20150103 02:30,110,2,0,0,0,0
20150103 02:45,101,2,0,0,0,0
20150103 03:00,97,2,0,0,0,0
20150103 03:15,66,2,0,0,0,0
20150103 03:30,105,2,0,0,0,0
20150103 03:45,128,2.45,0,0,0,0
20150103 04:00,75,2,0,0,0,0
20150103 04:15,112,2,0,0,0,0
20150103 04:30,116,2,0,0,0,0
20150103 04:45,126,2,0,0,0,0
20150103 05:00,114,2,0,0,0,0
20150103 05:15,166,2,0,0,0,0
20150103 05:30,228,2,0,0,0,0
20150103 05:45,348,2.07,0,0,0,0
20150103 06:00,317,2,0,0,0,0
20150103 06:15,273,2,0,0,0,0
20150103 06:30,375,2.19,0,0,0,0
20150103 06:45,476,2,0,0,0,0
20150103 07:00,414,3.13,0,0,0,0
20150103 07:15,314,2,0,0,0,0
20150103 07:30,341,2,0,0,0,0
20150103 07:45,488,2.11,0,0,0,0
20150103 08:00,466,2.12,0,0,0,0
20150103 08:15,459,3.65,0,0,0,0
20150103 08:30,552,2.66,0,0,0,0
20150103 08:45,633,3.99,0,0,0,0
20150103 09:00,708,2.91,0,0,0,0
20150103 09:15,701,2.02,0,0,0,0
20150103 09:30,724,2,0,0,0,0
20150103 09:45,904,2.38,0,0,0,0
20150103 10:00,970,2.12,0,0,0,0
20150103 10:15,865,2.02,0,0,0,0
20150103 10:30,973,1.99,0,0,0,0
20150103 10:45,915,2,0,0,0,0
20150103 11:00,935,1.93,0,0,0,0
20150103 11:15,906,2.27,0,0,0,0
20150103 11:30,939,2.04,0,0,0,0
20150103 11:45,960,1.99,0,0,0,0
20150103 12:00,1012,2.16,0,0,0,0
20150103 12:15,881,2.17,0,0,0,0
20150103 12:30,1026,2.55,0,0,0,0
20150103 12:45,1006,2,0,0,0,0
20150103 13:00,993,2.54,0,0,0,0
20150103 13:15,869,1.98,0,0,0,0
20150103 13:30,995,2.09,0,0,0,0
20150103 13:45,991,2.82,0,0,0,0
20150103 14:00,1099,2.02,0,0,0,0
20150103 14:15,1020,2.16,0,0,0,0
20150103 14:30,1008,2.11,0,0,0,0
20150103 14:45,1020,2.08,0,0,0,0
20150103 15:00,1012,2,0,0,0,0
20150103 15:15,970,1.93,0,0,0,0
20150103 15:30,904,2.08,0,0,0,0
20150103 15:45,898,2.11,0,0,0,0
20150103 16:00,968,3.52,0,0,0,0
20150103 16:15,848,1.99,0,0,0,0
20150103 16:30,910,2,0,0,0,0
20150103 16:45,966,2.19,0,0,0,0
20150103 17:00,1022,2.33,0,0,0,0
20150103 17:15,881,2.29,0,0,0,0
20150103 17:30,962,3.83,0,0,0,0
20150103 17:45,946,2.1,0,0,0,0
20150103 18:00,877,3.1,0,0,0,0
20150103 18:15,1035,1.81,0,0,0,0
20150103 18:30,807,1.94,0,0,0,0
20150103 18:45,842,2.07,0,0,0,0
20150103 19:00,786,2.2,0,0,0,0
20150103 19:15,699,2.4,0,0,0,0
20150103 19:30,588,2.44,0,0,0,0
20150103 19:45,573,2,0,0,0,0
20150103 20:00,528,2,0,0,0,0
20150103 20:15,480,2.14,0,0,0,0
20150103 20:30,488,2.62,0,0,0,0
20150103 20:45,534,2,0,0,0,0
20150103 21:00,509,3.37,0,0,0,0
20150103 21:15,490,2,0,0,0,0
20150103 21:30,555,2.03,0,0,0,0
20150103 21:45,490,2.02,0,0,0,0
20150103 22:00,463,2.52,0,0,0,0
20150103 22:15,424,2.42,0,0,0,0
20150103 22:30,517,3.04,0,0,0,0
20150103 22:45,484,2.49,0,0,0,0
20150103 23:00,346,1.99,0,0,0,0
20150103 23:15,310,2,0,0,0,0
20150103 23:30,285,2.27,0,0,0,0
20150103 23:45,315,2,0,0,0,0
20150104 00:00,263,2,0,0,0,0
20150104 00:15,300,2,0,0,0,0
20150104 00:30,286,2,1,0,0,0
20150104 00:45,232,2,1,0,0,0
20150104 01:00,137,2.12,1,0,0,0
20150104 01:15,190,2,1,0,0,0
20150104 01:30,155,2,1,0,0,0
20150104 01:45,168,2,1,0,0,0
20150104 02:00,112,2,1,0,0,0
20150104 02:15,153,2,1,0,0,0
20150104 02:30,120,2,1,0,0,0
20150104 02:45,99,2,1,0,0,0
20150104 03:00,97,2,1,0,0,0
20150104 03:15,72,2,1,0,0,0
20150104 03:30,91,2,0,0,0,0
20150104 03:45,99,2,0,0,0,0
20150104 04:00,64,2,0,0,0,0
20150104 04:15,74,2,0,0,0,0
20150104 04:30,89,2,0,0,0,0
20150104 04:45,110,2,0,0,0,0
20150104 05:00,106,2,0,0,0,0
20150104 05:15,118,3.18,0,0,0,0
20150104 05:30,188,2.06,0,0,0,0
20150104 05:45,211,2,0,0,0,0
20150104 06:00,176,2,0,0,0,0
20150104 06:15,221,2,0,0,0,0
20150104 06:30,223,2.02,0,0,0,0
20150104 06:45,329,2,0,0,0,0
20150104 07:00,244,2.44,0,0,0,0
20150104 07:15,190,2.09,0,0,0,0
20150104 07:30,242,2,0,0,0,0
20150104 07:45,346,2,0,0,0,0
20150104 08:00,298,1.99,0,0,0,0
20150104 08:15,265,2,0,0,0,0
20150104 08:30,323,2,0,0,0,0
20150104 08:45,459,2.25,0,0,0,0
20150104 09:00,470,1.97,0,0,0,0
20150104 09:15,546,3.13,0,0,0,0
20150104 09:30,602,2,0,0,0,0
20150104 09:45,604,2.18,0,0,0,0
20150104 10:00,703,2.26,0,0,0,0
20150104 10:15,577,2.35,0,0,0,0
20150104 10:30,774,2.18,0,0,0,0
20150104 10:45,821,2.09,0,0,0,0
20150104 11:00,890,1.8,0,0,0,0
20150104 11:15,724,7.36,0,0,0,0
20150104 11:30,697,2.21,0,0,0,0
20150104 11:45,778,6.5,0,0,0,0
20150104 12:00,801,2.04,0,0,0,0
20150104 12:15,732,2.33,0,0,0,0
20150104 12:30,691,2.28,0,0,0,0
20150104 12:45,824,2.43,0,0,0,0
20150104 13:00,881,2.21,0,0,0,0
20150104 13:15,826,1.9,0,0,0,0
20150104 13:30,865,2.06,0,0,0,0
20150104 13:45,778,2.06,0,0,0,0
20150104 14:00,805,2,0,0,0,0
20150104 14:15,741,2.52,0,0,0,0
20150104 14:30,778,2.66,0,0,0,0
20150104 14:45,809,2.23,0,0,0,0
20150104 15:00,739,2,0,0,0,0
20150104 15:15,759,2.08,0,0,0,0
20150104 15:30,766,3.42,0,0,0,0
20150104 15:45,848,2.12,0,1,0,0
20150104 16:00,784,2,0,1,0,0
20150104 16:15,732,1.73,0,1,0,0
20150104 16:30,672,1.76,0,0,0,0
20150104 16:45,701,2.02,0,0,0,0
20150104 17:00,683,2,0,0,0,0
20150104 17:15,697,2,0,0,0,0
20150104 17:30,763,2.14,0,0,0,0
20150104 17:45,772,2.06,0,0,0,0
20150104 18:00,615,2.94,0,0,0,0
20150104 18:15,679,2.25,0,0,0,0
20150104 18:30,621,2.26,0,0,0,0
20150104 18:45,581,2,0,0,0,0
20150104 19:00,571,2.17,0,0,0,0
20150104 19:15,598,2,0,0,0,0
20150104 19:30,515,2.78,0,0,0,0
20150104 19:45,515,2,0,0,0,0
20150104 20:00,441,2.09,0,0,0,0
20150104 20:15,414,2,0,0,0,0
20150104 20:30,445,2,0,0,0,0
20150104 20:45,437,2.07,0,0,0,0
20150104 21:00,381,2,0,0,0,0
20150104 21:15,360,5.37,0,0,0,0
20150104 21:30,341,2,0,0,0,0
20150104 21:45,424,2,0,0,0,0
20150104 22:00,337,2,0,0,0,0
20150104 22:15,279,1.93,0,0,0,0
20150104 22:30,341,2.16,0,0,0,0
20150104 22:45,331,2,0,0,0,0
20150104 23:00,192,2,0,0,0,0
20150104 23:15,134,2,0,0,0,0
20150104 23:30,155,2,0,0,0,0
20150104 23:45,168,2,0,0,0,0
20150105 00:00,151,2,0,0,0,0
20150105 00:15,87,2,0,0,0,0
20150105 00:30,77,2,0,0,0,0
20150105 01:00,77,2,0,0,0,0
20150105 01:15,56,2,0,0,0,0
20150105 01:30,64,2,0,0,0,0
20150105 01:45,50,2,0,0,0,0
20150105 02:30,66,2,0,0,0,0
20150105 02:45,50,2,0,0,0,0
20150105 03:00,45,2,0,0,0,0
20150105 03:15,58,2,0,0,0,0
20150105 03:30,101,2.82,0,0,0,0
20150105 03:45,124,2,0,0,0,0
20150105 04:00,151,2,0,0,0,0
20150105 04:15,170,2,0,0,0,0
20150105 04:30,236,2,0,0,0,0
20150105 04:45,352,2.26,0,0,0,0
20150105 05:00,397,2,0,0,0,0
20150105 05:15,617,1.99,0,0,0,0
20150105 05:30,941,2.04,0,0,0,0
20150105 05:45,1297,1.88,0,0,0,0
20150105 06:00,1318,2.02,0,0,0,0
20150105 06:15,1512,2.5,0,0,0,0
20150105 06:30,1889,2.16,0,0,0,0
20150105 06:45,2040,2.18,0,0,0,0
20150105 07:00,1825,2.31,0,0,0,0
20150105 07:15,1939,2.52,0,0,0,0
20150105 07:30,1947,2.86,0,0,0,0
20150105 07:45,1959,2.48,0,0,0,0
20150105 08:00,1926,2.6,0,0,0,0
20150105 08:15,1763,2.46,0,0,0,0
20150105 08:30,1752,2,0,0,0,0
20150105 08:45,1585,3.69,0,0,0,0
20150105 09:00,1330,2.26,0,0,0,0
20150105 09:15,1231,2.18,0,0,0,0
20150105 09:30,1146,2.04,0,0,0,0
20150105 09:45,1012,3.2,0,0,0,0
20150105 10:00,948,2.11,0,0,0,0
20150105 10:15,788,2.38,0,0,0,0
20150105 10:30,834,2.56,0,0,0,0
20150105 10:45,811,2.02,0,0,0,0
20150105 11:00,817,2,0,0,0,0
20150105 11:15,764,2.87,0,0,0,0
20150105 11:30,691,2.73,0,0,0,0
20150105 11:45,722,2.14,0,0,0,0
20150105 12:00,751,2.22,0,0,0,0
20150105 12:15,720,2.63,0,0,0,0
20150105 12:30,801,2.22,0,0,0,0
20150105 12:45,784,2.29,0,0,0,0
20150105 13:00,819,2.12,0,0,0,0
20150105 13:15,867,2.59,0,0,0,0
20150105 13:30,772,2.23,0,0,0,0
20150105 13:45,919,5.75,0,0,0,0
20150105 14:00,795,2.88,0,0,0,0
20150105 14:15,842,2.33,0,0,0,0
20150105 14:30,850,2.31,0,0,0,0
20150105 14:45,979,3.05,0,0,0,0
20150105 15:00,819,2.45,0,0,0,0
20150105 15:15,778,2.93,0,0,0,0
20150105 15:30,819,2.52,0,0,0,0
20150105 15:45,855,2.37,0,0,0,0
20150105 16:00,826,3.24,0,0,0,0
20150105 16:15,970,3.37,0,0,0,0
20150105 16:30,985,2.37,0,0,0,0
20150105 16:45,973,2,0,0,0,0
20150105 17:00,1045,3.05,0,0,0,0
20150105 17:15,883,2.31,0,0,0,0
20150105 17:30,997,3.15,0,0,0,0
20150105 17:45,977,2.61,0,0,0,0
20150105 18:00,801,2.91,0,0,0,0
20150105 18:15,675,2.25,0,1,0,0
20150105 18:30,623,3.62,0,1,0,0
20150105 18:45,728,3.64,0,1,0,0
20150105 19:00,631,2.5,0,0,0,0
20150105 19:15,408,2.63,0,0,0,0
20150105 19:30,424,2,0,0,0,0
20150105 19:45,408,4.16,0,0,0,0
20150105 20:00,375,2.19,0,0,0,0
20150105 20:15,335,3.44,0,0,0,0
20150105 20:30,393,3.17,0,0,0,0
20150105 20:45,341,2.16,0,0,0,0
20150105 21:00,360,2,0,0,0,0
20150105 21:15,286,2,0,0,0,0
20150105 21:30,389,2,0,0,0,0
20150105 21:45,408,3.46,0,0,0,0
20150105 22:00,283,2.4,0,0,0,0
20150105 22:15,304,2.11,0,0,0,0
20150105 22:30,375,2,0,0,0,0
20150105 22:45,319,2,0,0,0,0
20150105 23:00,221,2,0,0,0,0
20150105 23:15,153,2,0,0,0,0
20150105 23:30,172,2,0,0,0,0
20150105 23:45,149,2,0,0,0,0
20150106 00:00,139,2,1,0,0,0
20150106 00:15,103,2,1,0,0,0
20150106 00:30,105,2.06,1,0,0,0
20150106 00:45,95,2.16,1,0,0,0
20150106 01:00,85,2,1,0,0,0
20150106 01:30,68,2,1,0,0,0
20150106 01:45,83,2.16,1,0,0,0
20150106 02:00,75,2,1,0,0,0
20150106 02:15,45,2,1,0,0,0
20150106 02:30,75,2,1,0,0,0
20150106 02:45,87,2,1,0,0,0
20150106 03:00,54,2,1,0,0,0
