Timestamp,VMT_total,TT_mean,Weather,Crash,incident,Rd Work
20150102 09:00,495,2.04,0,0,0,0
20150102 09:15,338,2.16,0,0,0,0
20150102 09:30,448,2.26,0,0,0,0
20150102 09:45,458,2.04,0,0,0,0
20150102 10:00,551,2.63,0,0,0,0
20150102 10:15,565,2,0,0,0,0
20150102 10:30,547,2.18,0,0,0,0
20150102 10:45,522,2.04,0,0,0,0
20150102 11:00,671,2.1,0,0,0,0
20150102 11:15,648,2.43,0,0,0,0
20150102 11:30,693,4.47,0,0,0,0
20150102 11:45,755,2.16,0,0,0,0
20150102 12:00,728,2.04,0,0,0,0
20150102 12:15,763,2.28,0,0,0,0
20150102 12:30,815,2.19,0,0,0,0
20150102 12:45,856,2.1,0,0,0,0
20150102 13:00,743,2.31,0,0,0,0
20150102 13:15,922,2.66,0,0,0,0
20150102 13:30,924,2.19,0,0,0,0
20150102 13:45,984,2.02,0,0,0,0
20150102 14:00,1007,2.04,0,0,0,0
20150102 14:15,1114,2.62,0,0,0,0
20150102 14:30,1176,3.09,0,0,0,0
20150102 14:45,1273,5.28,0,0,0,0
20150102 15:00,1240,3.32,0,0,0,0
20150102 15:15,1350,2.22,0,0,0,0
20150102 15:30,1525,3.72,0,0,0,0
20150102 15:45,1684,2.77,0,0,0,0
20150102 16:00,1531,3.97,0,0,0,0
20150102 16:15,1511,2.64,0,0,0,0
20150102 16:30,1632,2.66,0,0,0,0
20150102 16:45,1607,1.95,0,0,0,0
20150102 17:00,1552,5.3,0,0,0,0
20150102 17:15,1496,2.04,0,0,0,0
20150102 17:30,1510,2.04,0,0,0,0
20150102 17:45,1286,3.91,0,0,0,0
20150102 18:00,1168,2.04,0,0,0,0
20150102 18:15,1075,2.52,0,0,0,0
20150102 18:30,1215,2.45,0,0,0,0
20150102 18:45,1001,2.09,0,0,0,0
20150102 19:00,960,2.39,0,0,0,0
20150102 19:15,910,2.68,0,0,0,0
20150102 19:30,863,2.04,0,0,0,0
20150102 19:45,747,2.08,0,0,0,0
20150102 20:00,747,2.04,0,0,0,0
20150102 20:15,673,2.04,0,0,0,0
20150102 20:30,636,2.12,0,0,0,0
20150102 20:45,648,2.04,0,0,0,0
20150102 21:00,605,2.16,0,0,0,0
20150102 21:15,615,2.04,0,0,0,0
20150102 21:30,689,2,0,0,0,0
20150102 21:45,578,2.04,0,0,0,0
20150102 22:00,660,2.04,0,0,0,0
20150102 22:15,741,2.41,0,0,0,0
20150102 22:30,726,2.14,0,0,0,0
20150102 22:45,605,1.9,0,0,0,0
20150102 23:00,536,2.04,0,0,0,0
20150102 23:15,522,2.04,0,0,0,0
20150102 23:30,421,2.04,0,0,0,0
20150102 23:45,411,2.2,0,0,0,0
20150103 00:00,427,2.06,0,0,0,0
20150103 00:15,343,2.04,0,0,0,0
20150103 00:30,301,2.04,0,0,0,0
20150103 00:45,266,2.04,0,0,0,0
20150103 01:00,279,2.04,0,0,0,0
20150103 01:15,233,2.04,0,0,0,0
20150103 01:30,248,2.04,0,0,0,0
20150103 01:45,210,2.43,0,0,0,0
20150103 02:00,233,1.95,0,0,0,0
20150103 02:15,171,2.04,0,0,0,0
20150103 02:30,217,2.04,0,0,0,0
20150103 02:45,248,2.04,0,0,0,0
20150103 03:00,182,2.04,0,0,0,0
20150103 03:15,157,2.04,0,0,0,0
20150103 03:30,146,2.04,0,0,0,0
20150103 03:45,114,2.04,0,0,0,0
20150103 04:00,111,2.04,0,0,0,0
20150103 04:15,95,2.04,0,0,0,0
20150103 04:30,78,2.04,0,0,0,0
20150103 04:45,72,2.04,0,0,0,0
20150103 05:00,101,2.04,0,0,0,0
20150103 05:15,85,2.04,0,0,0,0
20150103 05:30,111,2.04,0,0,0,0
20150103 05:45,151,2.04,0,0,0,0
20150103 06:00,114,2.04,0,0,0,0
20150103 06:15,146,2.04,0,0,0,0
20150103 06:30,171,2.04,0,0,0,0
20150103 06:45,211,2.04,0,0,0,0
20150103 07:00,190,2.14,0,0,0,0
20150103 07:15,217,1.83,0,0,0,0
20150103 07:30,239,1.93,0,0,0,0
20150103 07:45,293,2.22,0,0,0,0
20150103 08:00,316,2.04,0,0,0,0
20150103 08:15,279,2.08,0,0,0,0
20150103 08:30,330,3.72,0,0,0,0
20150103 08:45,369,2.04,0,0,0,0
20150103 09:00,386,2.04,0,0,0,0
20150103 09:15,367,2.1,0,0,0,0
20150103 09:30,386,2.04,0,0,0,0
20150103 09:45,450,2.04,0,0,0,0
20150103 10:00,526,2.04,0,0,0,0
20150103 10:15,514,2.29,0,0,0,0
20150103 10:30,555,2.37,0,0,0,0
20150103 10:45,536,2.16,0,0,0,0
20150103 11:00,656,2.18,0,0,0,0
20150103 11:15,652,2.31,0,0,0,0
20150103 11:30,623,2.62,0,0,0,0
20150103 11:45,697,2.04,0,0,0,0
20150103 12:00,745,2.04,0,0,0,0
20150103 12:15,776,2.04,0,0,0,0
20150103 12:30,838,1.79,0,0,0,0
20150103 12:45,840,2.1,0,0,0,0
20150103 13:00,943,2.29,0,0,0,0
20150103 13:15,821,2.09,0,0,0,0
20150103 13:30,906,2.28,0,0,0,0
20150103 13:45,834,1.87,0,0,0,0
20150103 14:00,900,1.73,0,0,0,0
20150103 14:15,871,2.15,0,0,0,0
20150103 14:30,993,2.2,0,0,0,0
20150103 14:45,1003,2.6,0,0,0,0
20150103 15:00,1026,2.08,0,0,0,0
20150103 15:15,947,2.3,0,0,0,0
20150103 15:30,1131,2.52,0,0,0,0
20150103 15:45,1116,2.14,0,0,0,0
20150103 16:00,1023,2.62,0,0,0,0
20150103 16:15,951,3.49,0,0,0,0
20150103 16:30,1026,2.56,0,0,0,0
20150103 16:45,976,2.25,0,0,0,0
20150103 17:00,1067,2.79,0,0,0,0
20150103 17:15,955,2.34,0,0,0,0
20150103 17:30,925,2.09,0,0,0,0
20150103 17:45,805,2.04,0,0,0,0
20150103 18:00,865,3.45,0,0,0,0
20150103 18:15,842,2.04,0,0,0,0
20150103 18:30,877,2.04,0,0,0,0
20150103 18:45,755,2.04,0,0,0,0
20150103 19:00,757,2.04,0,0,0,0
20150103 19:15,697,2.04,0,0,0,0
20150103 19:30,850,2.8,0,0,0,0
20150103 19:45,662,2.6,0,0,0,0
20150103 20:00,648,2.04,0,0,0,0
20150103 20:15,582,2.04,0,0,0,0
20150103 20:30,598,2.6,0,0,0,0
20150103 20:45,617,2.1,0,0,0,0
20150103 21:00,598,2.65,0,0,0,0
20150103 21:15,528,2.43,0,0,0,0
20150103 21:30,675,3.17,0,0,0,0
20150103 21:45,726,2.33,0,0,0,0
20150103 22:00,759,2.04,0,0,0,0
20150103 22:15,702,2.04,0,0,0,0
20150103 22:30,634,2.16,0,0,0,0
20150103 22:45,508,2.1,0,0,0,0
20150103 23:00,497,2.04,0,0,0,0
20150103 23:15,425,2.04,0,0,0,0
20150103 23:30,435,2.04,0,0,0,0
20150103 23:45,429,2.04,0,0,0,0
20150104 00:00,369,2.04,0,0,0,0
20150104 00:15,376,2.04,0,0,0,0
20150104 00:30,427,2.04,1,0,0,0
20150104 00:45,357,2.04,1,0,0,0
20150104 01:00,316,2.04,1,0,0,0
20150104 01:15,250,2.1,1,0,0,0
20150104 01:30,219,2.04,1,0,0,0
20150104 01:45,198,2.04,1,0,0,0
20150104 02:00,231,2.04,1,0,0,0
20150104 02:15,200,2.04,1,0,0,0
20150104 02:30,217,2.04,1,0,0,0
20150104 02:45,213,2.04,1,0,0,0
20150104 03:00,134,2.04,1,0,0,0
20150104 03:15,124,2.04,1,0,0,0
20150104 03:30,113,2.04,0,0,0,0
20150104 03:45,116,2.04,0,0,0,0
20150104 04:00,91,2.04,0,0,0,0
20150104 04:15,85,2.04,0,0,0,0
20150104 04:30,76,2.04,0,0,0,0
20150104 04:45,60,2.04,0,0,0,0
20150104 05:00,56,2.04,0,0,0,0
20150104 05:15,80,2.04,0,0,0,0
20150104 05:30,85,2.04,0,0,0,0
20150104 05:45,97,2.04,0,0,0,0
20150104 06:00,91,2.04,0,0,0,0
20150104 06:15,83,2.04,0,0,0,0
20150104 06:30,142,1.98,0,0,0,0
20150104 06:45,177,2.04,0,0,0,0
20150104 07:00,142,2.04,0,0,0,0
20150104 07:15,210,2.13,0,0,0,0
20150104 07:30,167,2.04,0,0,0,0
20150104 07:45,190,2.04,0,0,0,0
20150104 08:00,215,2.04,0,0,0,0
20150104 08:15,167,2.04,0,0,0,0
20150104 08:30,219,2.04,0,0,0,0
20150104 08:45,248,2.04,0,0,0,0
20150104 09:00,260,2.04,0,0,0,0
20150104 09:15,256,1.98,0,0,0,0
20150104 09:30,293,2.1,0,0,0,0
20150104 09:45,324,2.04,0,0,0,0
20150104 10:00,351,2.41,0,0,0,0
20150104 10:15,353,2.25,0,0,0,0
20150104 10:30,374,2.04,0,0,0,0
20150104 10:45,392,2.04,0,0,0,0
20150104 11:00,475,2.04,0,0,0,0
20150104 11:15,510,2.13,0,0,0,0
20150104 11:30,489,2.47,0,0,0,0
20150104 11:45,520,2.14,0,0,0,0
20150104 12:00,584,2.04,0,0,0,0
20150104 12:15,631,3.12,0,0,0,0
20150104 12:30,702,2.85,0,0,0,0
20150104 12:45,669,2.04,0,0,0,0
20150104 13:00,737,2.04,0,0,0,0
20150104 13:15,706,2.04,0,0,0,0
20150104 13:30,778,2.36,0,0,0,0
20150104 13:45,811,2.11,0,0,0,0
20150104 14:00,821,3.01,0,0,0,0
20150104 14:15,832,3.22,0,0,0,0
20150104 14:30,811,2.14,0,0,0,0
20150104 14:45,784,2.27,0,0,0,0
20150104 15:00,790,2.33,0,0,0,0
20150104 15:15,794,2.31,0,0,0,0
20150104 15:30,858,2.04,0,0,0,0
20150104 15:45,759,2.04,0,0,0,0
20150104 16:00,821,2.69,0,0,0,0
20150104 16:15,780,2.68,0,0,0,0
20150104 16:30,718,2.02,0,0,0,0
20150104 16:45,832,2.22,0,0,0,0
20150104 17:00,848,2.04,0,0,0,0
20150104 17:15,753,2.04,0,0,0,0
20150104 17:30,828,1.98,0,0,0,0
20150104 17:45,687,2.57,0,0,0,0
20150104 18:00,722,3.22,0,0,0,0
20150104 18:15,702,2.39,0,0,0,0
20150104 18:30,706,2.84,0,0,0,0
20150104 18:45,654,2.1,0,0,0,0
20150104 19:00,607,2.04,0,0,0,0
20150104 19:15,708,2.14,0,0,0,0
20150104 19:30,601,2.04,0,0,0,0
20150104 19:45,648,2.04,0,0,0,0
20150104 20:00,520,2.04,0,0,0,0
20150104 20:15,559,2.04,0,0,0,0
20150104 20:30,503,2.04,0,0,0,0
20150104 20:45,423,2.04,0,0,0,0
20150104 21:00,423,2.04,0,0,0,0
20150104 21:15,378,2.47,0,0,0,0
20150104 21:30,406,1.98,0,0,0,0
20150104 21:45,382,2.04,0,0,0,0
20150104 22:00,357,2.04,0,0,0,0
20150104 22:15,338,2.04,0,0,0,0
20150104 22:30,336,2.04,0,0,0,0
20150104 22:45,332,2.04,0,0,0,0
20150104 23:00,299,2.04,0,0,0,0
20150104 23:15,252,2.04,0,0,0,0
20150104 23:30,219,1.95,0,0,0,0
20150104 23:45,192,2.04,0,0,0,0
20150105 00:00,211,1.95,0,0,0,0
20150105 00:15,144,2.04,0,0,0,0
20150105 00:30,161,2.04,0,0,0,0
20150105 00:45,144,2.04,0,0,0,0
20150105 01:00,122,2,0,0,0,0
20150105 01:15,85,2.04,0,0,0,0
20150105 01:30,101,2.04,0,0,0,0
20150105 01:45,97,2.04,0,0,0,0
20150105 02:00,74,2.04,0,0,0,0
20150105 02:15,70,2.04,0,0,0,0
20150105 02:30,76,2.04,0,0,0,0
20150105 02:45,74,2.04,0,0,0,0
20150105 03:00,81,2.04,0,0,0,0
20150105 03:15,50,2.04,0,0,0,0
20150105 03:30,60,2.04,0,0,0,0
20150105 03:45,54,2.04,0,0,0,0
20150105 04:00,43,2.04,0,0,0,0
20150105 04:15,45,2.04,0,0,0,0
20150105 04:30,72,2.04,0,0,0,0
20150105 04:45,89,2.25,0,0,0,0
20150105 05:00,60,2.04,0,0,0,0
20150105 05:15,136,2.04,0,0,0,0
20150105 05:30,219,2.04,0,0,0,0
20150105 05:45,241,2.3,0,0,0,0
20150105 06:00,260,2.04,0,0,0,0
20150105 06:15,314,2.04,0,0,0,0
20150105 06:30,409,2.04,0,0,0,0
20150105 06:45,576,1.99,0,0,0,0
20150105 07:00,553,2.04,0,0,0,0
20150105 07:15,621,2.16,0,0,0,0
20150105 07:30,718,2.1,0,0,0,0
20150105 07:45,698,2.04,0,0,0,0
20150105 08:00,704,2.59,0,0,0,0
20150105 08:15,652,2.04,0,0,0,0
20150105 08:30,596,2.36,0,0,0,0
20150105 08:45,644,4.22,0,0,0,0
20150105 09:00,512,2.8,0,0,0,0
20150105 09:15,508,3.06,0,0,0,0
20150105 09:30,570,2.86,0,0,0,0
20150105 09:45,547,2.07,0,0,0,0
20150105 10:00,477,3.33,0,0,0,0
20150105 10:15,475,2.79,0,0,0,0
20150105 10:30,471,3.84,0,0,0,0
20150105 10:45,532,2.3,0,0,0,0
20150105 11:00,460,3.26,0,0,0,0
20150105 11:15,508,2.56,0,0,0,0
20150105 11:30,611,2.77,0,0,0,0
20150105 11:45,607,3.2,0,0,0,0
20150105 12:00,621,2.02,0,0,0,0
20150105 12:15,563,1.93,0,0,0,0
20150105 12:30,656,2.35,0,0,0,0
20150105 12:45,735,1.95,0,0,0,0
20150105 13:00,673,2.04,0,0,0,0
20150105 13:15,667,2.18,0,0,0,0
20150105 13:30,778,2.38,0,0,0,0
20150105 13:45,724,2.04,0,0,0,0
20150105 14:00,809,2.56,0,0,0,0
20150105 14:15,1057,2.28,0,0,0,0
20150105 14:30,1261,2.46,0,0,0,0
20150105 14:45,1284,2.21,0,0,0,0
20150105 15:00,1259,2.4,0,0,0,0
20150105 15:15,1411,3.08,0,0,0,0
20150105 15:30,1758,2.34,0,0,0,0
20150105 15:45,1929,2.33,0,0,0,0
20150105 16:00,1841,5.16,0,0,0,0
20150105 16:15,1808,2.7,0,0,0,0
20150105 16:30,2020,2.25,0,0,0,0
20150105 16:45,1940,3.1,0,0,0,0
20150105 17:00,1901,3.13,0,0,0,0
20150105 17:15,1719,2.59,0,0,0,0
20150105 17:30,1484,2.33,0,0,0,0
20150105 17:45,1407,3.37,0,0,0,0
20150105 18:00,1370,3.37,0,0,0,0
20150105 18:15,1354,3.12,0,0,0,0
20150105 18:30,1246,2.94,0,0,0,0
20150105 18:45,1090,3.37,0,0,0,0
20150105 19:00,1055,2.04,0,0,0,0
20150105 19:15,939,3.83,0,0,0,0
20150105 19:30,776,2.58,0,0,0,0
20150105 19:45,722,2.39,0,0,0,0
20150105 20:00,697,3.22,0,0,0,0
20150105 20:15,508,2.04,0,0,0,0
20150105 20:30,611,2.29,0,0,0,0
20150105 20:45,603,2.04,0,0,0,0
20150105 21:00,541,2.14,0,0,0,0
20150105 21:15,594,2.04,0,0,0,0
20150105 21:30,638,2.93,0,0,0,0
20150105 21:45,652,2.04,0,0,0,0
20150105 22:00,528,2.54,0,0,0,0
20150105 22:15,452,2.04,0,0,0,0
20150105 22:30,452,2.36,0,0,0,0
20150105 22:45,394,2.04,0,0,0,0
20150105 23:00,330,2.04,0,0,0,0
20150105 23:15,355,2.18,0,0,0,0
20150105 23:30,328,2.04,0,0,0,0
20150105 23:45,305,2.04,0,0,0,0
20150106 00:00,301,2.04,1,0,0,0
20150106 00:15,237,2.04,1,0,0,0
20150106 00:30,227,2.33,1,0,0,0
20150106 00:45,180,2.04,1,0,0,0
20150106 01:00,147,2.04,1,0,0,0
20150106 01:15,126,2.04,1,0,0,0
20150106 01:30,111,2.04,1,0,0,0
20150106 01:45,107,2.04,1,0,0,0
20150106 02:00,93,2.04,1,0,0,0
20150106 02:15,111,2.04,1,0,0,0
20150106 02:30,120,2.04,1,0,0,0
20150106 02:45,103,2.04,1,0,0,0
20150106 03:00,72,2.04,1,0,0,0
20150106 03:15,78,2.04,1,0,0,0
20150106 03:30,66,2.04,1,0,0,0
20150106 03:45,58,2.04,1,0,0,0
20150106 04:00,52,2.04,1,0,0,0
20150106 04:15,66,2.04,1,0,0,0
20150106 04:30,99,2.04,0,0,0,0
20150106 04:45,83,2.04,0,0,0,0
20150106 05:00,70,2.04,0,0,0,0
20150106 05:15,130,2.12,0,0,0,0
20150106 05:30,202,2.04,0,0,0,0
20150106 05:45,285,2.56,0,0,0,0
20150106 06:00,241,2.04,0,0,0,0
20150106 06:15,283,2.78,0,0,0,0
20150106 06:30,378,2.04,0,0,0,0
20150106 06:45,458,3.04,0,0,0,0
20150106 07:00,576,2.85,0,0,0,0
20150106 07:15,495,2.1,0,0,0,0
20150106 07:30,877,4.45,0,0,0,0
20150106 07:45,799,2.04,0,0,0,0
20150106 08:00,786,4.71,0,1,0,0
20150106 08:15,681,4.56,0,1,0,0
20150106 08:30,600,4.49,0,1,0,0
20150106 08:45,601,3.56,0,1,0,0
20150106 09:00,458,2.78,0,0,0,0
20150106 09:15,518,2.43,0,0,0,0
20150106 09:30,633,2.41,0,0,0,0
20150106 09:45,512,2.12,0,0,0,0
20150106 10:00,547,2.57,0,0,0,0
20150106 10:15,510,2.95,0,0,0,0
20150106 10:30,510,2.41,0,0,0,0
20150106 10:45,541,2.79,0,0,0,0
20150106 11:00,572,2.19,0,0,0,0
20150106 11:15,470,2.52,0,0,0,0
20150106 11:30,590,2.72,0,0,0,0
20150106 11:45,559,3.06,0,0,0,0
20150106 12:00,592,2.17,0,0,0,0
20150106 12:15,611,2.15,0,0,0,0
20150106 12:30,627,2.04,0,0,0,0
20150106 12:45,735,2.63,0,0,0,0
20150106 13:00,675,2.2,0,0,0,0
20150106 13:15,666,2.71,0,0,0,0
20150106 13:30,700,2.7,0,0,0,0
20150106 13:45,807,2.04,0,0,0,0
20150106 14:00,780,4.02,0,0,0,0
20150106 14:15,1013,2.39,0,0,0,0
20150106 14:30,1267,2.68,0,0,0,0
20150106 14:45,1345,2.99,0,0,0,0
20150106 15:00,1397,2.24,0,0,0,0
20150106 15:15,1515,2.04,0,0,0,0
20150106 15:30,1719,3.53,0,0,0,0
20150106 15:45,1820,2.22,0,0,0,0
20150106 16:00,1828,2.91,0,0,0,0
20150106 16:15,1867,2.6,0,0,0,0
20150106 16:30,1849,2.56,0,0,0,0
20150106 16:45,1799,2.41,0,0,0,0
20150106 17:00,1758,3.29,0,0,0,0
20150106 17:15,1775,2.34,0,0,0,0
20150106 17:30,1725,2.7,0,0,0,0
20150106 17:45,1692,3.49,0,0,0,0
20150106 18:00,1671,2.33,0,0,0,0
20150106 18:15,1502,2.38,0,0,0,0
20150106 18:30,1426,2.39,0,0,0,0
20150106 18:45,1201,2.87,0,0,0,0
20150106 19:00,1067,2.6,0,0,0,0
20150106 19:15,832,3,0,0,0,0
20150106 19:30,854,2.81,0,0,0,0
20150106 19:45,770,2.04,0,0,0,0
20150106 20:00,763,2.22,0,0,0,0
20150106 20:15,633,2.04,0,0,0,0
20150106 20:30,724,2.04,0,0,0,0
20150106 20:45,733,2.74,0,0,0,0
20150106 21:00,619,2.04,0,0,0,0
20150106 21:15,631,2.51,0,0,0,0
20150106 21:30,605,2.04,0,0,0,0
20150106 21:45,623,2.04,0,0,0,0
20150106 22:00,481,9.04,0,0,0,0
20150106 22:15,580,2.04,0,0,0,0
20150106 22:30,646,2.04,0,0,0,0
20150106 22:45,503,2.04,0,0,0,0
20150106 23:00,512,2.04,0,0,0,0
20150106 23:15,421,2.04,0,0,0,0
20150106 23:30,407,2.04,0,0,0,0
20150106 23:45,307,2.04,0,0,0,0
20150107 00:00,295,2.04,0,0,0,0
20150107 00:15,276,2.04,0,0,0,0
20150107 00:30,215,2.08,0,0,0,0
20150107 00:45,182,2.04,0,0,0,0
20150107 01:00,130,2.04,0,0,0,0
20150107 01:15,114,2.04,0,0,0,0
20150107 01:30,109,2.04,0,0,0,0
20150107 01:45,111,2.04,0,0,0,0
20150107 02:00,109,2.04,0,0,0,0
20150107 02:15,116,2.04,0,0,0,0
20150107 02:30,97,2.04,0,0,0,0
20150107 02:45,80,2.04,0,0,0,0
20150107 03:00,87,2.04,0,0,0,0
20150107 03:15,74,2.04,0,0,0,0
20150107 03:30,62,2.04,0,0,0,0
20150107 03:45,70,2.04,0,0,0,0
20150107 04:00,64,2.04,0,0,0,0
20150107 04:15,78,2.04,0,0,0,0
20150107 04:30,83,2.04,0,0,0,0
20150107 04:45,114,2.04,0,0,0,0
20150107 05:00,68,2.04,0,0,0,0
20150107 05:15,134,2.04,0,0,0,0
20150107 05:30,204,2.04,0,0,0,0
20150107 05:45,270,2.52,0,0,0,0
20150107 06:00,235,2.29,0,0,0,0
20150107 06:15,299,2.04,0,0,0,0
20150107 06:30,363,2.18,0,0,0,0
20150107 06:45,475,2.95,0,0,0,0
20150107 07:00,477,2.22,0,0,0,0
20150107 07:15,440,2.95,0,0,0,0
20150107 07:30,578,2.33,0,0,0,0
20150107 07:45,627,2.04,0,0,0,0
20150107 08:00,629,2.85,0,0,0,0
20150107 08:15,547,2.04,0,0,0,0
20150107 08:30,549,2.37,0,0,0,0
20150107 08:45,522,2.14,0,0,0,0
20150107 09:00,477,2.14,0,0,0,0
20150107 09:15,446,2,0,0,0,0
20150107 09:30,456,2.04,0,0,0,0
20150107 09:45,433,2.08,0,0,0,0
20150107 10:00,503,2.28,0,0,0,0
20150107 10:15,419,2.36,0,0,0,0
20150107 10:30,462,2.95,0,0,0,0
20150107 10:45,462,2.46,0,0,0,0
20150107 11:00,462,5.23,0,0,0,0
20150107 11:15,508,2.5,0,0,0,0
20150107 11:30,501,2.51,0,0,0,0
20150107 11:45,561,2.15,0,0,0,0
20150107 12:00,584,2.27,0,0,0,0
20150107 12:15,633,2.04,0,0,0,0
20150107 12:30,636,5.75,0,0,0,0
20150107 12:45,695,3.03,0,0,0,0
20150107 13:00,689,2.3,0,0,0,0
20150107 13:15,658,3.8,0,0,0,0
20150107 13:30,730,2.52,0,0,0,0
