DateTime,VMT_total,TT_mean,weather,Crash,INCIDENT,ROADWORK
1/2/2015 19:45,1624.069444,2.330647267,0,0,0,0
1/2/2015 20:00,1483.911905,2.298248076,0,0,0,0
1/2/2015 20:15,1432.552778,2.307370479,0,0,0,0
1/2/2015 20:30,1384.394444,2.288945527,0,0,0,0
1/2/2015 20:45,1317.818651,2.286193099,0,0,0,0
1/2/2015 21:00,1279.28373,2.292128355,0,0,0,0
1/2/2015 21:15,1297.602381,2.291078723,0,0,0,0
1/2/2015 21:30,1229.567857,2.326095667,0,0,0,0
1/2/2015 21:45,1332.898016,2.280589143,0,0,0,0
1/2/2015 22:00,1524.363889,2.279390748,0,0,0,0
1/2/2015 22:15,1909.766667,2.28134947,0,0,0,0
1/2/2015 22:30,1732.916667,2.293515836,0,0,0,0
1/2/2015 22:45,1466.116667,2.304470576,0,0,0,0
1/2/2015 23:00,1310.911111,2.302594657,0,0,0,0
1/2/2015 23:15,1149.554365,2.26896635,0,0,0,0
1/2/2015 23:30,1090.927778,2.308808406,0,0,0,0
1/2/2015 23:45,975.5996032,2.328168471,0,0,0,0
1/3/2015 0:00,951.0277778,2.299038386,0,0,0,0
1/3/2015 0:15,866.2230159,2.302420811,0,0,0,0
1/3/2015 0:30,828.9571429,2.282721693,0,0,0,0
1/3/2015 0:45,735.9809524,2.314862908,0,0,0,0
1/3/2015 1:00,723.3150794,2.290622445,0,0,0,0
1/3/2015 1:15,677.0769841,2.33293741,0,0,0,0
1/3/2015 1:30,633.6619048,2.300524581,0,0,0,0
1/3/2015 1:45,613.3170635,2.343563783,0,0,0,0
1/3/2015 2:00,633.5865079,2.327274528,0,0,0,0
1/3/2015 2:15,615.0531746,2.293125229,0,0,0,0
1/3/2015 2:30,690.5115079,2.351166731,0,0,0,0
1/3/2015 2:45,668.8888889,2.334183204,0,0,0,0
1/3/2015 3:00,536.5960317,2.281594591,0,0,0,0
1/3/2015 3:15,540.2134921,2.309565896,0,0,0,0
1/3/2015 3:30,507.7507937,2.291118765,0,0,0,0
1/3/2015 3:45,483.6424603,2.273482678,0,0,0,0
1/3/2015 4:00,483.9464286,2.37346684,0,0,0,0
1/3/2015 4:15,447.1896825,2.383181117,0,0,0,0
1/3/2015 4:30,453.2615079,2.368195245,0,0,0,0
1/3/2015 4:45,488.5583333,2.329265758,0,0,0,0
1/3/2015 5:00,430.8123016,2.314136798,0,0,0,0
1/3/2015 5:15,479.297619,2.381907376,0,0,0,0
1/3/2015 5:30,514.1861111,2.46983225,0,0,0,0
1/3/2015 5:45,525.7734127,2.23991374,0,0,0,0
1/3/2015 6:00,464.2305556,2.315760896,0,0,0,0
1/3/2015 6:15,482.4801587,2.30508328,0,0,0,0
1/3/2015 6:30,549.634127,2.293768553,0,0,0,0
1/3/2015 6:45,609.9730159,2.297694039,0,0,0,0
1/3/2015 7:00,645.6119048,2.349039098,0,0,0,0
1/3/2015 7:15,621.1948413,2.33304699,0,0,0,0
1/3/2015 7:30,692.7115079,2.268228956,0,0,0,0
1/3/2015 7:45,785.4781746,2.247758191,0,0,0,0
1/3/2015 8:00,896.6428571,2.228244253,0,0,0,0
1/3/2015 8:15,781.4611111,2.224598493,0,0,0,0
1/3/2015 8:30,905.1519841,2.20817704,0,0,0,0
1/3/2015 8:45,866.4484127,2.20207155,0,0,0,0
1/3/2015 9:00,1022.665079,2.220582051,0,0,0,0
1/3/2015 9:15,953.2880952,2.207835608,0,0,0,0
